日期,预测负载MAE_kW,预测光伏MAE_kW,预测净负荷MAE_kWh,计划购电量_kWh,计划购电费_元,紧急购电量_kWh,紧急购电费_元,总购电费_元,弃光量_kWh,弃光率,未利用外网电量_kWh,期初SOC_kWh,期末SOC_kWh,正向备用缺口_kWh,反向备用缺口_kWh,优化目标值,计划终端SOC偏差_kWh
2025-04-02,95.382570960602,241.14751444111477,45.46354576965689,62280.02319130933,41544.86459909676,180.4134935478114,1205.6142823445105,42750.478881441275,0.0,0.0,0.0,7018.3668849214955,6125.324096438999,0.0,0.0,41544.864599096756,0.0
2025-04-03,104.81144478684071,191.38172931859953,39.53641395297652,64242.09669320629,42619.406339634515,0.0,0.0,42619.406339634515,3483.1032729661993,0.056160130249042414,99.76909359970033,6125.324096438999,8095.8812700584685,0.0,0.0,42619.406339634515,0.0
2025-04-04,503.5739474072045,247.46585462804958,124.74710015110001,38018.54261451184,22460.964323152373,0.0,0.0,22460.964323152373,26500.397370430503,0.40579462270891936,470.39192552201246,8095.8812700584685,10374.665796459443,0.0,0.0,22460.96536870246,0.0
2025-04-05,290.5729215049479,147.46451233829964,55.142169869306954,33830.82395686143,19981.814527916267,0.0,0.0,19981.814527916267,19978.641009544455,0.32990577572208535,186.6772753615738,10374.665796459443,9456.729747420077,0.0,0.0,19981.81593632843,0.0
2025-04-06,167.05554962646042,151.54800356895197,28.449252442433185,56871.16364689188,38044.422844956636,0.0,0.0,38044.422844956636,1378.7526853873605,0.021956284830156974,79.22028115415623,9456.729747420077,7412.803228303184,0.0,0.0,38044.42297499131,0.0
2025-04-07,93.02339461611008,209.7138034403273,44.177308364761245,60930.33957426796,40682.256282676724,0.0,0.0,40682.256282676724,4236.237332108298,0.06642741720375203,100.2838645800045,7412.803228303184,8146.4642628824195,0.0,0.0,40682.25632430994,0.0
2025-04-08,96.35670730313626,204.26484993992656,43.83012229589926,60422.644909544346,40436.90840115002,0.0,0.0,40436.90840115002,3425.3570523738545,0.05406173969865393,50.33624067449887,8146.4642628824195,7894.058794580542,0.0,0.0,40436.908401150016,0.0
2025-04-09,96.93135372671702,168.98077623349457,37.556689200657054,61111.899886244166,41055.32157775725,0.0,0.0,41055.32157775725,0.0,0.0,0.0,7894.058794580542,7291.93747636627,0.0,0.0,41055.321629423175,0.0
2025-04-10,99.76153983867525,200.88790807547022,42.05786905887116,61581.85133956094,41114.372829747976,0.0,0.0,41114.372829747976,3334.005588666656,0.05274652381129081,130.59163411768156,7291.93747636627,8190.782221546578,0.0,0.0,41114.3728411053,0.0
2025-04-11,446.6844196267221,240.66914249371004,113.6246226661013,36569.619284515225,21619.384329807915,0.0,0.0,21619.384329807915,26518.803773496023,0.3971346481953706,350.29339091991307,8190.782221546578,10078.403083450788,0.0,0.0,21619.38548818726,0.0
2025-04-12,307.47432566438823,178.3625573148097,69.35526132116746,32982.903587144545,19471.833373520076,0.0,0.0,19471.833373520076,21535.676638596637,0.34220541904549107,224.47654573364497,10078.403083450788,9663.304336664374,0.0,0.0,19471.83463332348,0.0
2025-04-13,193.743282762718,131.22006191997966,33.506306824360095,55409.82387012811,36928.01267452316,0.0,0.0,36928.01267452316,38.532783741876855,0.0006115664122845406,10.2985898921403,9663.304336664374,7605.561060758095,0.0,0.0,36928.01281581953,0.0
2025-04-14,108.0094018846766,200.58915685460366,37.814880423422096,59585.77941816267,39609.14012466557,0.0,0.0,39609.14012466557,3778.1182805330263,0.057792950910609535,74.64528256266304,7605.561060758095,8076.524526630503,0.0,0.0,39609.14019838236,0.0
2025-04-15,104.53380488805578,272.5236763344294,54.23188569774605,59513.38315845942,39787.51537901142,0.0,0.0,39787.51537901142,6588.748920708067,0.09846080996670882,119.07932622895532,8076.524526630503,8197.244228586424,0.0,0.0,39787.51548986136,0.0
2025-04-16,94.62199753854838,157.5126121725567,32.17673079186035,59223.47959904009,39513.45013348563,0.0,0.0,39513.45013348563,613.7777398361118,0.00987649601529522,125.30111792134609,8197.244228586424,8107.348211587497,0.0,0.0,39513.45017824125,0.0
2025-04-17,84.41272745959544,165.74675194223568,32.948708872500085,59255.45800944877,39625.33559607462,0.0,0.0,39625.33559607462,3364.7199434149497,0.05207037480886612,135.54789500514,8107.348211587497,8293.195738836414,0.0,0.0,39625.33562442334,0.0
2025-04-18,445.3304606808595,139.7819305548411,90.25146385944396,35210.32167601752,20760.74396939202,0.0,0.0,20760.74396939202,23866.992265443696,0.36641754407181615,387.9250900673285,8293.195738836414,10355.118136975947,0.0,0.0,20760.745189113244,0.0
2025-04-19,281.99211934401256,185.51692762662708,70.41329484404609,31365.276741799,18438.057839901507,0.0,0.0,18438.057839901507,22440.885700627154,0.3446043003286499,105.81721220791476,10355.118136975947,9597.657613820245,0.0,0.0,18438.05917256929,0.0
2025-04-20,164.96108561693504,172.38017258561126,30.382975687204894,54481.41332877385,36196.85259796667,0.0,0.0,36196.85259796667,1048.6534770126432,0.016073763462206434,5.227397450108412,9597.657613820245,7845.585629119604,0.0,0.0,36196.85275591197,0.0
2025-04-21,114.28910966860099,293.9018590844113,52.682352975045106,58191.81938893687,38556.754305839306,0.0,0.0,38556.754305839306,6731.545832356359,0.09621342171819879,161.30502968234384,7845.585629119604,7953.11081034943,0.0,0.0,38556.75440207197,0.0
2025-04-22,107.36307745077394,149.8165763568503,33.85546040081163,57347.528264591376,37929.28275995293,0.0,0.0,37929.28275995293,2280.949491793347,0.03473981846764085,6.936670928379726,7953.11081034943,8047.564529962001,0.0,0.0,37929.282946356514,0.0
2025-04-23,103.28363324600681,195.17083868548136,37.50190822778072,58137.05921953541,38419.9280280048,0.0,0.0,38419.9280280048,3707.3841292562006,0.0556408652744518,17.16016092994691,8047.564529962001,8303.128175685757,0.0,0.0,38419.92804918844,0.0
2025-04-24,89.12900330672122,288.59536906317345,53.00714038574984,57215.606198494184,37946.986802686464,0.0,0.0,37946.986802686464,7485.027094476376,0.10630982077791488,0.0,8303.128175685757,8204.767101984553,0.0,0.0,37946.986893731555,0.0
2025-04-25,394.75873212434414,204.01753560567218,98.69068132154588,33754.25959449212,19628.058040052027,0.0,0.0,19628.058040052027,27399.30964287019,0.3927486484032858,103.71541748362563,8204.767101984553,9905.382150320504,0.0,0.0,19628.059414834035,0.0
2025-04-26,252.0044155199433,327.1403140375323,92.07079080051082,30343.40562813768,17484.87903439989,0.0,0.0,17484.87903439989,28151.089514962605,0.39082054601363714,92.7574879337007,9905.382150320504,9242.654264718258,0.0,0.0,17484.88051617141,0.0
2025-04-27,165.59043337820037,123.28239324960204,30.793552037178163,53136.81719350377,34793.87934678198,0.0,0.0,34793.87934678198,3054.2323184000684,0.04461400294294421,15.771077768942872,9242.654264718258,7563.744082205306,0.0,0.0,34793.879670153205,0.0
2025-04-28,103.8286674541491,295.3841265904579,60.79254427157813,57121.87581605024,37432.594172297395,828.4136190121262,5623.388498793304,43055.9826710907,0.0,0.0,0.0,7563.744082205306,6227.778779915282,0.0,0.0,37432.59442829513,0.0
2025-04-29,77.02793422465595,308.6270090815962,56.26844123445458,59379.76882507562,38662.55061122116,0.0,0.0,38662.55061122116,7191.126040461536,0.1029958880491349,73.49397754704081,6227.778779915282,8259.323105451265,0.0,0.0,38662.55065917392,0.0
2025-04-30,103.21235202252653,256.99032897856773,51.93428082507316,56597.329823928114,37240.92990569949,0.0,0.0,37240.92990569949,5954.850704770915,0.08577259888775253,91.09896690511155,8259.323105451265,7899.229243273605,0.0,0.0,37240.93011842898,0.0
2025-05-01,198.23487793367596,162.53951114310433,51.733075190407455,55883.68882155423,36718.39534727253,14.410200000000032,100.52555520000023,36818.920902472535,4074.646286402947,0.058752097751625695,0.0,7899.229243273605,5624.474345041247,0.0,0.0,36718.39558316298,0.0
2025-05-02,314.36239733326715,278.5353957813465,47.103248860013615,36046.21950989451,20740.18412097819,0.0,0.0,20740.18412097819,16647.09725427257,0.2752919252395171,121.13703085952795,5624.474345041247,8149.345271696167,0.0,0.0,20740.185626397455,0.0
2025-05-03,237.0308872397388,129.9937225741676,51.65442430608925,32634.780161198443,18858.61869699947,0.0,0.0,18858.61869699947,21709.380128669196,0.32879212031697236,20.85440793111468,8149.345271696167,7445.0705778715665,0.0,0.0,18858.62016741513,0.0
2025-05-04,312.8177586384213,277.54713366137605,60.03230697703061,55374.4432051467,36078.26956136951,34.27252489475336,133.04594164143253,36211.31550301094,2758.3766925413775,0.04001392631806043,0.0,7445.0705778715665,5443.524641238342,0.0,0.0,36078.26984550771,0.0
2025-05-05,192.76842177532873,192.96309110175127,52.6772583607968,59534.01245086022,38451.43954810205,0.0,0.0,38451.43954810205,186.2672705291115,0.002842206178486039,0.0,5443.524641238342,6296.883973971695,0.0,0.0,38451.43954810205,0.0
2025-05-06,191.36052981240184,216.05380669845752,50.56794260247135,58734.41726761197,38482.02778520517,0.0,0.0,38482.02778520517,2859.8307645357645,0.04196554864406832,0.0,6296.883973971695,6093.255833517889,0.0,0.0,38482.027951298325,0.0
2025-05-07,175.9969758604881,104.7072365714571,41.43174370382437,58688.557079952414,38601.167771046064,0.0,0.0,38601.167771046064,318.1283804656168,0.004813390486044222,0.0,6093.255833517889,6287.039704845158,0.0,0.0,38601.167910889424,0.0
2025-05-08,139.28997871987838,226.23228486981466,49.984025072559604,60644.363347946564,40593.001648297795,35.999250000000075,243.2289326250005,40836.2305809228,931.7607866440052,0.01441930843188725,26.557197137204593,6287.039704845158,7298.806148366475,0.0,0.0,40593.00184457484,0.0
2025-05-09,395.7873504258032,163.32687438380236,87.62381405417129,36697.71515567912,22336.820289871575,0.0,0.0,22336.820289871575,23236.616185498075,0.35338474978802914,352.3489307939509,7298.806148366475,9468.712096574513,0.0,0.0,22336.821410528893,0.0
2025-05-10,268.3925216874124,177.46152730300167,45.06532013024025,32809.543679627415,20006.26523621322,0.0,0.0,20006.26523621322,18919.472762150468,0.30258113107071083,91.83226680504055,9468.712096574513,8526.366670191528,0.0,0.0,20006.266601053827,0.0
2025-05-11,251.3796464570209,194.59004477459442,50.78525137099627,55296.648118439916,36967.837805627714,27.561666666666724,185.80697583333372,37153.64478146105,0.0,0.0,0.0,8526.366670191528,5473.97943689232,0.0,0.0,36967.837950580266,0.0
2025-05-12,133.3464658024812,317.822562163876,61.012426273521605,61249.76760210593,40510.52926131388,0.0,0.0,40510.52926131388,4366.073574802405,0.06372210621825622,0.0,5473.97943689232,7752.674343970863,0.0,0.0,40510.5292780563,0.0
2025-05-13,126.0736780413951,134.96686508933524,30.312035524885193,58366.87147924571,39175.56373677589,0.0,0.0,39175.56373677589,2490.6768165539966,0.03709653379936089,82.31735906808538,7752.674343970863,7693.834545886369,0.0,0.0,39175.5638244798,0.0
2025-05-14,121.51407017124873,167.2562629460512,36.87513240840433,58685.20869942571,39468.557653663374,0.0,0.0,39468.557653663374,3148.7929249349518,0.046595039984902976,0.0,7693.834545886369,7611.021126585459,0.0,0.0,39468.55767447137,0.0
2025-05-15,119.91172579204375,148.3728536408643,36.43365928519678,58419.98879027738,39188.66148430917,0.0,0.0,39188.66148430917,2550.6265496140777,0.03816403498402204,25.567843298422606,7611.021126585459,8033.031234932122,0.0,0.0,39188.66148430917,0.0
2025-05-16,408.74698206087925,310.3074362611416,117.7011799590411,36045.92898634024,22134.599544905883,0.0,0.0,22134.599544905883,29679.149767858547,0.4124060874342059,174.73314924122326,8033.031234932122,9216.290743456626,0.0,0.0,22134.600736073313,0.0
2025-05-17,262.5262525358218,217.79484248776544,57.36705899987505,32691.269244956595,19850.940093374433,0.0,0.0,19850.940093374433,20191.47761519313,0.3114731942811029,79.2886236142129,9216.290743456626,8607.899499836783,0.0,0.0,19850.941456091383,0.0
2025-05-18,251.50567486724998,224.8082633613736,46.274068636382545,54183.297860901694,36135.23548226561,5.236666666666679,35.318698333333415,36170.55418059895,0.0,0.0,0.0,8607.899499836783,6146.476346363497,0.0,0.0,36135.23553470162,0.0
2025-05-19,130.19962089169485,307.655802723635,58.299508427978935,58952.51922563666,38818.01435047652,67.00333333333344,451.90398166666745,39269.91833214319,7312.573811039543,0.10078361196533757,90.41050809086326,6146.476346363497,7483.825050206282,0.0,0.0,38818.01435047652,0.0
2025-05-20,126.28432519918248,222.40350413814733,50.00086386421199,57164.31058217044,38151.064026460954,0.0,0.0,38151.064026460954,113.26828009643832,0.0017185247425013342,0.0,7483.825050206282,7344.055342381366,0.0,0.0,38151.06412999561,0.0
2025-05-21,119.60215296877378,254.72316748960156,52.8785455793128,58172.922507914234,38601.63352297225,0.0,0.0,38601.63352297225,3991.7026940825876,0.05791754849146033,23.036953499761438,7344.055342381366,7530.890758486067,0.0,0.0,38601.63352297225,0.0
2025-05-22,127.18280091779768,155.04849893976694,33.166271389481615,57701.013009177535,38529.98955360185,2.57000000000005,17.333365000000338,38547.32291860185,3686.134556092507,0.053489645268700536,0.0,7530.890758486067,8087.118495052157,0.0,0.0,38529.9896391921,0.0
2025-05-23,416.5913684526408,144.77019949536296,77.82225094513268,35701.19132248262,21818.132300722365,0.0,0.0,21818.132300722365,24801.599862943232,0.36173743948963477,346.7089976197954,8087.118495052157,9770.999899375442,0.0,0.0,21818.13359059309,0.0
2025-05-24,287.8723554717757,259.6563675298086,85.62990358110767,32535.396352052194,19852.557288539134,0.0,0.0,19852.557288539134,26853.4754973526,0.37854150346357934,223.2087318760527,9770.999899375442,8815.482927588228,0.0,0.0,19852.55860253829,0.0
2025-05-25,252.61002024645742,212.55261240291907,40.0227916895562,53468.802930598424,35316.75289230606,0.0,0.0,35316.75289230606,3985.753473105501,0.055531324773718485,5.204733552968037,8815.482927588228,6936.62070853126,0.0,0.0,35316.75308869743,0.0
2025-05-26,118.56857673202892,226.208470791457,48.70143594957,57324.37621399758,37835.58109970727,0.0,0.0,37835.58109970727,0.0,0.0,0.0,6936.62070853126,6850.049989507913,0.0,0.0,37835.58127959019,0.0
2025-05-27,118.3386584332044,225.87798689642716,46.63583343136301,58720.98836115013,38855.2507893037,0.0,0.0,38855.2507893037,5857.242449689402,0.08289747951630365,27.672960748786675,6850.049989507913,7609.855894746761,0.0,0.0,38855.25078930369,0.0
2025-05-28,113.36617240289794,227.37253702048366,49.64602627358844,57415.39977451312,38194.4355017032,0.0,0.0,38194.4355017032,2022.1274168237546,0.02989189223366317,42.415047370806825,7609.855894746761,7882.238774996196,0.0,0.0,38194.435637495684,0.0
2025-05-29,139.76131935793182,154.17091568046416,36.023968608398576,57081.00217497928,38158.9648945714,0.0,0.0,38158.9648945714,3.6562550541958787,5.5122865392069696e-05,68.47898442252028,7882.238774996196,7862.251185118598,0.0,0.0,38158.9649959872,0.0
2025-05-30,463.73483841878965,162.77546837176317,88.7092132567062,36830.72285098059,22529.147322310673,0.0,0.0,22529.147322310673,25439.227442751566,0.37401832992059564,406.61162015354773,7862.251185118598,9865.400584303881,0.0,0.0,22529.14849402111,0.0
2025-05-31,299.73236724036036,155.90276848794858,49.65330842434282,32434.03784793475,19733.087229669007,0.0,0.0,19733.087229669007,21647.913483534958,0.3260760703607395,324.6055842700216,9865.400584303881,9167.484046184685,0.0,0.0,19733.088629630995,0.0
2025-06-01,563.8168263468332,442.37157600502564,163.3904212793783,53025.03282788291,35239.69886253179,14816.512783024722,86630.06571712869,121869.76457966048,0.0,0.0,0.0,9167.484046184685,4380.729184000774,0.0,0.0,35239.69903625845,0.0
2025-06-02,383.4687185044434,292.50498076727945,106.56699111272712,65349.545630471344,42627.41659574291,6197.119087471667,40021.217162934874,82648.63375867778,0.0,0.0,0.0,4380.729184000774,4485.646842354384,0.0,0.0,42627.4165957429,0.0
2025-06-03,369.3126437253065,242.74514831858707,94.1735427329314,64020.92421237902,42287.521733313566,6829.747965229897,42586.17462793987,84873.69636125345,0.0,0.0,0.0,4485.646842354384,4717.519910584522,0.0,0.0,42287.521733313566,0.0
2025-06-04,378.1505379865074,215.19649543270714,93.54574435322645,66047.98322498794,43851.470343565365,5650.999951160565,37088.17740860529,80939.64775217065,0.0,0.0,0.0,4717.519910584522,4522.288224064313,0.0,0.0,43851.47034356536,0.0
2025-06-05,338.85061866247526,250.63778300257167,91.55963970196584,67907.19102738604,45567.70483368299,5360.5143422957935,35314.40019166905,80882.10502535204,0.0,0.0,0.0,4522.288224064313,4243.221065380895,0.0,0.0,45567.70483368299,0.0
2025-06-06,366.58935490679426,422.01456422277903,68.22692221381223,46142.47094168763,28416.500040131068,0.0,0.0,28416.500040131068,8761.725454878371,0.1688440339150879,92.4561211455558,4243.221065380895,8277.960071131152,0.0,0.0,28416.500939974918,0.0
2025-06-07,258.478464469005,331.8163776129031,60.11799450926014,39388.18621726818,24744.717339237166,0.0,0.0,24744.717339237166,6697.5889276826565,0.12872491228646363,60.47083514273618,8277.960071131152,7458.420282233359,0.0,0.0,24744.718114229578,0.0
2025-06-08,400.57624944293974,266.82206685423006,69.60614139831107,69423.31845771658,46601.14480518133,27.892390683891904,188.26038568087546,46789.405190862206,2835.6992141428245,0.04495257225518918,0.0,7458.420282233359,6213.560512474028,0.0,0.0,46601.14480518133,0.0
2025-06-09,216.7176096750494,168.49390268797217,58.82218169119791,72647.68957535538,49020.92061075644,292.116570219736,1533.6839017041239,50554.60451246056,0.0,0.0,8.112748579381787,6213.560512474028,5186.44067792976,0.0,0.0,49020.92061075644,0.0
2025-06-10,195.99933609247796,224.56247249735927,63.43641337672945,75384.66536795953,50599.12196686507,0.0,0.0,50599.12196686507,0.0,0.0,0.0,5186.44067792976,5741.587294249666,0.0,0.0,50599.12196686507,0.0
2025-06-11,215.89624145925467,274.91303619299447,78.56420123532902,76538.27123810217,51170.29019609552,2432.3784824388395,15368.54788970996,66538.83808580547,0.0,0.0,0.0,5741.587294249666,5329.810203832506,0.0,0.0,51170.29019609553,0.0
2025-06-12,197.96478814017482,155.07359995918017,52.468034846949585,78962.28680187442,53041.23343507921,0.0,0.0,53041.23343507921,429.7344690918069,0.007775266269125752,34.40230452501294,5329.810203832506,7974.7632890871055,0.0,0.0,53041.23343507921,0.0
2025-06-13,476.0732579278843,205.87443555065923,65.91106231549098,47890.49054179892,31171.622118574618,0.0,0.0,31171.622118574618,14820.235401504431,0.27678467830539266,667.3487391959582,7974.7632890871055,9878.104578169772,0.0,0.0,31171.622346893822,0.0
2025-06-14,306.2281223423228,207.70221665349183,61.2600477052601,42648.745958629275,27646.066200132016,0.0,0.0,27646.066200132016,14795.172702396638,0.2639176185212967,357.90786297085594,9878.104578169772,8945.449721707591,0.0,0.0,27646.06650114019,0.0
2025-06-15,359.5444062171421,246.37071326916936,79.08120385665997,68042.91660070315,45924.97589546878,1903.5720997803362,12258.440459176914,58183.41635464569,0.0,0.0,0.0,8945.449721707591,5201.461970123246,0.0,0.0,45924.97589546878,0.0
2025-06-16,190.09037784419587,161.6035069823439,51.84037761718524,78983.72164337995,52963.121856827085,0.0,0.0,52963.121856827085,0.0,0.0,77.17470711347278,5201.461970123246,7914.208248302052,0.0,0.0,52963.121856827085,0.0
2025-06-17,180.7966313830053,262.40011968633826,64.60569146419866,76764.86875760379,52326.82479145624,0.0,0.0,52326.82479145624,0.0,0.0,0.0,7914.208248302052,6803.153595867652,0.0,0.0,52326.82479145624,0.0
2025-06-18,158.02234063726803,121.30338343837836,36.80593535476864,80008.75678163147,54400.09929255539,0.0,0.0,54400.09929255539,5006.450635930199,0.08943174536260914,103.50756855659967,6803.153595867652,8118.55330304167,0.0,0.0,54400.09929255539,0.0
2025-06-19,185.50987621338348,175.46396284922594,43.03465491672719,76931.18141596085,52546.92182998466,5.308886096042556,35.789855616470895,52582.711685601134,5778.512128191747,0.09779243345444064,147.53697503400585,8118.55330304167,7943.334141077538,0.0,0.0,52546.92182998467,0.0
2025-06-20,531.736276943728,132.6314061741192,98.26547817312452,48596.14928809018,31480.65598448534,0.0,0.0,31480.65598448534,21127.86041404678,0.3597058187279354,1038.7304480129649,7943.334141077538,10130.870813638096,0.0,0.0,31480.6562207798,0.0
2025-06-21,318.5803038237648,231.59674149766397,82.04433007288384,42895.45146273198,27865.116023077993,0.0,0.0,27865.116023077993,21058.084777515814,0.3392453196451617,463.5477859011406,10130.870813638096,9823.020877725085,0.0,0.0,27865.116451164242,0.0
2025-06-22,338.96456149241607,238.43221638089346,67.01738601515893,67910.464671212,46048.600947552564,0.0,0.0,46048.600947552564,0.0,0.0,23.14222792786154,9823.020877725085,6932.248664242597,0.0,0.0,46048.600947552564,0.0
2025-06-23,175.21058813548404,129.7516914121863,42.50562243464996,78010.07478689223,52622.587541863235,0.0,0.0,52622.587541863235,6691.220718618649,0.1122130983276399,57.76751470569616,6932.248664242597,8098.947293048924,0.0,0.0,52622.587541863235,0.0
2025-06-24,182.28298645324568,315.8289456573874,78.6944091823043,76237.68056255844,51948.51224638731,1027.15002664737,4659.0983197909645,56607.61056617828,0.0,0.0,102.59859107496595,8098.947293048924,5683.984368950608,0.0,0.0,51948.51224638731,0.0
2025-06-25,160.73264423602132,176.60579110588884,43.65343692429016,80766.12496337286,54129.76060685175,0.0,0.0,54129.76060685175,4369.7414724388655,0.0782084814478411,94.10253609888932,5683.984368950608,8244.426967173284,0.0,0.0,54129.76060685175,0.0
2025-06-26,156.80818664478778,178.11055164449064,43.359643325915485,76446.32880980331,52008.716487904225,0.0,0.0,52008.716487904225,5962.813787135878,0.10080824317952068,122.9390131330268,8244.426967173284,8084.958230869624,0.0,0.0,52008.71648790422,0.0
2025-06-27,603.5970864396816,99.55488062756751,107.62489770052487,47881.28122617323,31010.406730536946,0.0,0.0,31010.406730536946,22648.413486808375,0.3787891614741987,1094.7897705795424,8084.958230869624,10424.354265701568,0.0,0.0,31010.40695129683,0.0
2025-06-28,350.9893493362467,150.26691135787854,55.872148140571895,42685.78943811137,27699.116559142065,0.0,0.0,27699.116559142065,18728.253270193334,0.31804985382538037,658.8357748556355,10424.354265701568,9759.117607855616,0.0,0.0,27699.117126893376,0.0
2025-06-29,335.9611376099006,184.18984150298584,72.22460504430494,68862.65014668892,46852.27608301906,0.0,0.0,46852.27608301906,0.0,0.0,0.0,9759.117607855616,6090.761894451137,0.0,0.0,46852.27608301906,0.0
2025-06-30,151.34540665405427,170.63207617134807,47.2536346723244,79039.39336274337,53528.42971856204,0.0,0.0,53528.42971856204,3693.3848139100996,0.065871388471066,245.68009755349962,6090.761894451137,8216.196734675641,0.0,0.0,53528.42971856203,0.0
2025-07-01,720.1841074840581,278.0132940813638,84.19482161481488,79088.28960307888,54112.00713107467,864.7024031538407,4855.934986866456,58967.94211794113,788.1581616946346,0.012574254961378744,0.0,8216.196734675641,4966.438218169206,0.0,0.0,54112.00713107468,0.0
2025-07-02,638.982931572854,387.1731543124718,87.15115905765005,81469.08610482591,54656.86947122462,177.1073773061736,1198.6615005288622,55855.530971753484,4996.8727799123535,0.07316719906499741,0.0,4966.438218169206,5399.547199736272,0.0,0.0,54656.86947122462,0.0
2025-07-03,643.5011998090031,137.07410832158237,108.63923315336167,78920.61060603216,53291.58611822725,3101.6968543576327,17800.792053687124,71092.37817191437,0.0,0.0,0.0,5399.547199736272,4454.667216052907,0.0,0.0,53291.58611822725,0.0
2025-07-04,311.42229000429705,281.1912103888094,95.85006602018626,54408.33219478998,34770.10175718389,0.0,0.0,34770.10175718389,19571.891394772407,0.2924923543415939,158.35993432226616,4454.667216052907,7807.463272811503,0.0,0.0,34770.10204017643,0.0
2025-07-05,294.15349694980404,244.22467904592875,77.89061433970502,47558.20578217147,30606.71746777896,0.0,0.0,30606.71746777896,16732.00098396209,0.2494232832356142,81.40894484589603,7807.463272811503,7332.227308918014,0.0,0.0,30606.718035273472,0.0
2025-07-06,854.1834722311968,172.10536913935385,142.4083683911791,71919.40919184245,48350.02051591127,7568.99341566648,46539.936273629515,94889.95678954078,0.0,0.0,0.0,7332.227308918014,4298.440950365174,0.0,0.0,48350.02051591127,0.0
2025-07-07,565.9810848870479,339.30004489457275,73.37516159504736,84719.89113357813,56803.54386821667,14.197596720559659,95.69743190338829,56899.24130012006,6129.354883462276,0.09002383545919125,23.184097760449845,4298.440950365174,6169.7783136305625,0.0,0.0,56803.54386821668,0.0
2025-07-08,314.92196527023486,189.5493784186185,65.76329094398362,85435.88658158851,57671.95009361372,0.0,0.0,57671.95009361372,5131.973979025426,0.07809578591552438,47.68382980306592,6169.7783136305625,7649.793852153682,0.0,0.0,57671.95009361373,0.0
2025-07-09,285.2710610647466,149.36086060343334,53.59821119917111,83060.75781290302,56675.20431927058,0.0,0.0,56675.20431927058,5803.714027595978,0.08723194517820718,27.746865155666,7649.793852153682,8006.339695003487,0.0,0.0,56675.20431927058,0.0
2025-07-10,292.7325460985179,206.9681554738641,51.630885662549126,84360.00516232444,57737.35027837106,0.0,0.0,57737.35027837106,8790.009602712951,0.13001065154430527,163.50923844400492,8006.339695003487,7752.750574885002,0.0,0.0,57737.35027837106,0.0
2025-07-11,509.93791954944453,246.9943265827644,80.34317066728289,58554.01601133463,38729.48068827504,0.0,0.0,38729.48068827504,20204.153763725717,0.3247091494648669,1044.1758217742465,7752.750574885002,10462.344866100993,0.0,0.0,38729.481005719455,0.0
2025-07-12,262.35048961444204,106.26225819438099,52.056966304590006,51951.85117908619,34387.408977884465,0.0,0.0,34387.408977884465,19095.685642673896,0.29728255534254044,370.2564923153642,10462.344866100993,9566.16702264104,0.0,0.0,34387.40941308826,0.0
2025-07-13,517.6607741308179,353.4979207375218,69.09082518453026,77065.61238551585,52503.42533356139,0.0,0.0,52503.42533356139,7269.2232672142345,0.10292611353441014,35.46721805618165,9566.16702264104,6929.10120777232,0.0,0.0,52503.42533356139,0.0
2025-07-14,301.79863671128993,178.36908506249722,47.22646359884345,83474.04208326872,56723.8991461519,0.0,0.0,56723.8991461519,7729.155680408728,0.11160471046586427,66.69348047048896,6929.10120777232,8097.345760999207,0.0,0.0,56723.8991461519,0.0
2025-07-15,239.7342361599409,261.85098507390444,59.87019315116174,83330.63571949366,57206.69140162545,0.0,0.0,57206.69140162545,7223.379773299394,0.10814072178763438,245.26260393962514,8097.345760999207,8666.521060626872,0.0,0.0,57206.69140162546,0.0
2025-07-16,280.83030799733575,182.1831159994424,53.53151556785242,82517.43387338141,56372.67297447038,0.0,0.0,56372.67297447038,7839.600970669342,0.11489843634716439,112.35353683292695,8666.521060626872,8355.754738720572,0.0,0.0,56372.67297447038,0.0
2025-07-17,256.6707353163056,140.85227751612226,51.85971900429283,82198.09021428802,56315.69260619044,0.0,0.0,56315.69260619044,6348.669542173728,0.09497066416935843,178.67389349755274,8355.754738720572,8330.923843846429,0.0,0.0,56315.692606190445,0.0
2025-07-18,566.273270834491,144.8396648295941,88.14478947265292,58613.81797877339,38949.346644547,0.0,0.0,38949.346644547,21450.660725509202,0.34362938655467307,1525.729205388619,8330.923843846429,10800.0,0.0,0.0,38949.34685885224,0.0
2025-07-19,301.96319765217623,176.9025735217867,78.78434068632887,52410.20418918556,34929.23445472622,0.0,0.0,34929.23445472622,23118.195241433386,0.3430930666942451,883.8432787665402,10800.0,9885.793923884634,0.0,38.04264721890286,35081.40550105172,0.0
2025-07-20,488.1493396573912,132.09384397593263,74.250164716985,73170.93071290645,50310.426088364475,0.0,0.0,50310.426088364475,0.0,0.0,54.79914937820149,9885.793923884634,7709.467682682302,0.0,0.0,50310.426088364475,0.0
2025-07-21,211.80510736278367,133.19936937452064,47.21615147746037,83445.82285689488,57114.933481829736,0.0,0.0,57114.933481829736,5374.417223696046,0.08338496810427821,151.37747382702094,7709.467682682302,8836.417733324088,0.0,0.0,57114.933481829736,0.0
2025-07-22,250.10369281297386,204.29462614089948,53.66075467138137,83160.29287679553,57157.15127589673,0.0,0.0,57157.15127589673,6534.174132417318,0.09942487139448515,176.77885726999494,8836.417733324088,8654.061381274758,0.0,0.0,57157.15127589673,0.0
