日期,变量,基准,权重
2025-06-06,负载,近7天中位数,0.10465079229210014
2025-06-06,负载,同星期中位数,0.337718958342367
2025-06-07,负载,附件1先验,0.09214564930211566
2025-06-07,负载,前1天,0.10665352422455188
2025-06-07,负载,前7天,0.35966306002998627
2025-06-07,负载,近7天中位数,0.10795455409661779
2025-06-07,负载,同星期中位数,0.33358321234672833
2025-06-08,负载,附件1先验,0.09594679655261716
2025-06-08,负载,前1天,0.10921705935577553
2025-06-08,负载,前7天,0.35396747603670264
2025-06-08,负载,近7天中位数,0.11088937323463913
2025-06-08,负载,同星期中位数,0.32997929482026556
2025-06-09,负载,附件1先验,0.09554089390624167
2025-06-09,负载,前1天,0.11060027343320153
2025-06-09,负载,前7天,0.3581853812854641
2025-06-09,负载,近7天中位数,0.11195608927574775
2025-06-09,负载,同星期中位数,0.32371736209934493
2025-06-10,负载,附件1先验,0.0953500825982197
2025-06-10,负载,前1天,0.11192883327977744
2025-06-10,负载,前7天,0.3623999334825497
2025-06-10,负载,近7天中位数,0.11329568742371247
2025-06-10,负载,同星期中位数,0.31702546321574077
2025-06-11,负载,附件1先验,0.09522581283196006
2025-06-11,负载,前1天,0.11292246506051175
2025-06-11,负载,前7天,0.3661304177273743
2025-06-11,负载,近7天中位数,0.11451010548081915
2025-06-11,负载,同星期中位数,0.3112111988993347
2025-06-12,负载,附件1先验,0.0950858385836272
2025-06-12,负载,前1天,0.11423470315162701
2025-06-12,负载,前7天,0.3689936067346218
2025-06-12,负载,近7天中位数,0.11582693088746485
2025-06-12,负载,同星期中位数,0.3058589206426592
2025-06-13,负载,附件1先验,0.09474862009148428
2025-06-13,负载,前1天,0.11526192042915709
2025-06-13,负载,前7天,0.3726689233307967
2025-06-13,负载,近7天中位数,0.11693192367449755
2025-06-13,负载,同星期中位数,0.3003886124740644
2025-06-14,负载,附件1先验,0.09655313547824926
2025-06-14,负载,前1天,0.11563232768805584
2025-06-14,负载,前7天,0.3752362531331759
2025-06-14,负载,近7天中位数,0.11753812375263863
2025-06-14,负载,同星期中位数,0.29504015994788046
2025-06-15,负载,附件1先验,0.09832116914990853
2025-06-15,负载,前1天,0.11623670094785846
2025-06-15,负载,前7天,0.3774118306902599
2025-06-15,负载,近7天中位数,0.11811359164667444
2025-06-15,负载,同星期中位数,0.2899167075652987
2025-06-16,负载,附件1先验,0.09782505645323193
2025-06-16,负载,前1天,0.11719256809590549
2025-06-16,负载,前7天,0.37944306227116315
2025-06-16,负载,近7天中位数,0.11902641870451884
2025-06-16,负载,同星期中位数,0.2865128944751806
2025-06-17,负载,附件1先验,0.09730297564366824
2025-06-17,负载,前1天,0.11806864095466416
2025-06-17,负载,前7天,0.38151360005600027
2025-06-17,负载,近7天中位数,0.11995739289216097
2025-06-17,负载,同星期中位数,0.2831573904535064
2025-06-18,负载,附件1先验,0.09683118658912017
2025-06-18,负载,前1天,0.11884139513740982
2025-06-18,负载,前7天,0.383577793345747
2025-06-18,负载,近7天中位数,0.1208558745918709
2025-06-18,负载,同星期中位数,0.27989375033585207
2025-06-19,负载,附件1先验,0.09646815394464456
2025-06-19,负载,前1天,0.11963059252295685
2025-06-19,负载,前7天,0.384855031509739
2025-06-19,负载,近7天中位数,0.12180658319616515
2025-06-19,负载,同星期中位数,0.2772396388264944
2025-06-20,负载,附件1先验,0.09609916967812757
2025-06-20,负载,前1天,0.12052334657556643
2025-06-20,负载,前7天,0.38679813134053187
2025-06-20,负载,近7天中位数,0.12266512188347845
2025-06-20,负载,同星期中位数,0.27391423052229563
2025-06-21,负载,附件1先验,0.09762734243069425
2025-06-21,负载,前1天,0.12069905240095434
2025-06-21,负载,前7天,0.387814363258742
2025-06-21,负载,近7天中位数,0.12305485193646255
2025-06-21,负载,同星期中位数,0.2708043899731468
2025-06-22,负载,附件1先验,0.09919326814000949
2025-06-22,负载,前1天,0.12083080914094026
2025-06-22,负载,前7天,0.3885970963949406
2025-06-22,负载,近7天中位数,0.12349295270274863
2025-06-22,负载,同星期中位数,0.26788587362136107
2025-06-23,负载,附件1先验,0.09837573305422
2025-06-23,负载,前1天,0.12131752426889156
2025-06-23,负载,前7天,0.3900209597095029
2025-06-23,负载,近7天中位数,0.1237673314973743
2025-06-23,负载,同星期中位数,0.26651845147001124
2025-06-24,负载,附件1先验,0.09779265719786288
2025-06-24,负载,前1天,0.12183718479073956
2025-06-24,负载,前7天,0.39091911883697533
2025-06-24,负载,近7天中位数,0.12436970108676668
2025-06-24,负载,同星期中位数,0.26508133808765555
2025-06-25,负载,附件1先验,0.09738470476456638
2025-06-25,负载,前1天,0.12264595619736837
2025-06-25,负载,前7天,0.391310840159945
2025-06-25,负载,近7天中位数,0.12510086732898276
2025-06-25,负载,同星期中位数,0.2635576315491374
2025-06-26,负载,附件1先验,0.09697360847985549
2025-06-26,负载,前1天,0.12313145575770933
2025-06-26,负载,前7天,0.3919020069257416
2025-06-26,负载,近7天中位数,0.1258860523326571
2025-06-26,负载,同星期中位数,0.2621068765040365
2025-06-27,负载,附件1先验,0.09640565894684618
2025-06-27,负载,前1天,0.1235845107583742
2025-06-27,负载,前7天,0.3927470218649605
2025-06-27,负载,近7天中位数,0.1264498767159035
2025-06-27,负载,同星期中位数,0.26081293171391556
2025-06-28,负载,附件1先验,0.09767012080430314
2025-06-28,负载,前1天,0.12377862060780273
2025-06-28,负载,前7天,0.3922407180377372
2025-06-28,负载,近7天中位数,0.12661764756932287
2025-06-28,负载,同星期中位数,0.2596928929808341
2025-06-29,负载,附件1先验,0.09892092992378786
2025-06-29,负载,前1天,0.1241817222881633
2025-06-29,负载,前7天,0.3916180004958363
2025-06-29,负载,近7天中位数,0.1268517052751948
2025-06-29,负载,同星期中位数,0.25842764201701784
2025-06-30,负载,附件1先验,0.09672913431819136
2025-06-30,负载,前1天,0.12313330358604112
2025-06-30,负载,前7天,0.3954708551182337
2025-06-30,负载,近7天中位数,0.12539775661296554
2025-06-30,负载,同星期中位数,0.25926895036456826
2025-07-01,负载,附件1先验,0.09472678942918532
2025-07-01,负载,前1天,0.11987019308024584
2025-07-01,负载,前7天,0.40082170847141624
2025-07-01,负载,近7天中位数,0.124080549614006
2025-07-01,负载,同星期中位数,0.2605007594051466
2025-07-02,负载,附件1先验,0.09575827071023278
2025-07-02,负载,前1天,0.12073965025507008
2025-07-02,负载,前7天,0.3978859493653379
2025-07-02,负载,近7天中位数,0.12598115053999298
2025-07-02,负载,同星期中位数,0.25963497912936634
2025-07-03,负载,附件1先验,0.0964855475441901
2025-07-03,负载,前1天,0.12423992487028845
2025-07-03,负载,前7天,0.3936169787594529
2025-07-03,负载,近7天中位数,0.12731478902001653
2025-07-03,负载,同星期中位数,0.25834275980605204
2025-07-04,负载,附件1先验,0.0974515797505786
2025-07-04,负载,前1天,0.1280299526175738
2025-07-04,负载,前7天,0.38914686771164153
2025-07-04,负载,近7天中位数,0.12823942748152645
2025-07-04,负载,同星期中位数,0.25713217243867964
2025-07-05,负载,附件1先验,0.1011281490047989
2025-07-05,负载,前1天,0.1307494212998603
2025-07-05,负载,前7天,0.38021335955455676
2025-07-05,负载,近7天中位数,0.13436328854789983
2025-07-05,负载,同星期中位数,0.25354578159288427
2025-07-06,负载,附件1先验,0.10461308198674077
2025-07-06,负载,前1天,0.13302412536181887
2025-07-06,负载,前7天,0.3724733193893609
2025-07-06,负载,近7天中位数,0.14022632488109563
2025-07-06,负载,同星期中位数,0.24966314838098377
2025-07-07,负载,附件1先验,0.10619487641719629
2025-07-07,负载,前1天,0.13795476311978408
2025-07-07,负载,前7天,0.3613710374583082
2025-07-07,负载,近7天中位数,0.1423951088700565
2025-07-07,负载,同星期中位数,0.25208421413465504
2025-07-08,负载,附件1先验,0.10740283188923354
2025-07-08,负载,前1天,0.1423703110243535
2025-07-08,负载,前7天,0.35019727286824825
2025-07-08,负载,近7天中位数,0.14660145984717812
2025-07-08,负载,同星期中位数,0.25342812437098655
2025-07-09,负载,附件1先验,0.10611298939042275
2025-07-09,负载,前1天,0.1439594527286933
2025-07-09,负载,前7天,0.35236114183593764
2025-07-09,负载,近7天中位数,0.14789882582335745
2025-07-09,负载,同星期中位数,0.2496675902215888
2025-07-10,负载,附件1先验,0.10504426782565886
2025-07-10,负载,前1天,0.14516307149960905
2025-07-10,负载,前7天,0.35402273115721034
2025-07-10,负载,近7天中位数,0.14929483110891217
2025-07-10,负载,同星期中位数,0.2464750984086095
2025-07-11,负载,附件1先验,0.1040766284852467
2025-07-11,负载,前1天,0.14657909682428283
2025-07-11,负载,前7天,0.3554063283597561
2025-07-11,负载,近7天中位数,0.15064610198113842
2025-07-11,负载,同星期中位数,0.243291844349576
2025-07-12,负载,附件1先验,0.10619856800500592
2025-07-12,负载,前1天,0.1472705103348424
2025-07-12,负载,前7天,0.35646219147119024
2025-07-12,负载,近7天中位数,0.15126235208093897
2025-07-12,负载,同星期中位数,0.23880637810802244
2025-07-13,负载,附件1先验,0.10847832405032028
2025-07-13,负载,前1天,0.14789922368830996
2025-07-13,负载,前7天,0.3568905890661872
2025-07-13,负载,近7天中位数,0.1520226219658004
2025-07-13,负载,同星期中位数,0.23470924122938208
2025-07-14,负载,附件1先验,0.10716975509913183
2025-07-14,负载,前1天,0.1491875826385904
2025-07-14,负载,前7天,0.35879105717406223
2025-07-14,负载,近7天中位数,0.1529846552019551
2025-07-14,负载,同星期中位数,0.23186694988626042
2025-07-15,负载,附件1先验,0.10587389728102801
2025-07-15,负载,前1天,0.15025997259716534
2025-07-15,负载,前7天,0.3611971099397095
2025-07-15,负载,近7天中位数,0.15411543939477837
2025-07-15,负载,同星期中位数,0.22855358078731872
2025-07-16,负载,附件1先验,0.1048408543601777
2025-07-16,负载,前1天,0.15147201281115186
2025-07-16,负载,前7天,0.36133678680874615
2025-07-16,负载,近7天中位数,0.1551708465157576
2025-07-16,负载,同星期中位数,0.2271794995041666
2025-07-17,负载,附件1先验,0.10370997768669324
2025-07-17,负载,前1天,0.15230277755433466
2025-07-17,负载,前7天,0.3628692826238186
2025-07-17,负载,近7天中位数,0.1559409048996104
2025-07-17,负载,同星期中位数,0.22517705723554304
2025-07-18,负载,附件1先验,0.10266767707717747
2025-07-18,负载,前1天,0.1530249786727763
2025-07-18,负载,前7天,0.3638555343968908
2025-07-18,负载,近7天中位数,0.15701331187344714
2025-07-18,负载,同星期中位数,0.2234384979797083
2025-07-19,负载,附件1先验,0.10437153904816768
2025-07-19,负载,前1天,0.15341051875623318
2025-07-19,负载,前7天,0.36457724795500196
2025-07-19,负载,近7天中位数,0.1573349199246009
2025-07-19,负载,同星期中位数,0.22030577431599616
2025-07-20,负载,附件1先验,0.10627287574879887
2025-07-20,负载,前1天,0.15389157036062515
2025-07-20,负载,前7天,0.3649101670663232
2025-07-20,负载,近7天中位数,0.15800008588122058
2025-07-20,负载,同星期中位数,0.2169253009430322
2025-07-21,负载,附件1先验,0.10511930579538112
2025-07-21,负载,前1天,0.1552215876484508
2025-07-21,负载,前7天,0.3654522133705956
2025-07-21,负载,近7天中位数,0.15897579557597988
2025-07-21,负载,同星期中位数,0.21523109760959258
2025-07-22,负载,附件1先验,0.10404017074776303
2025-07-22,负载,前1天,0.15607554098425244
2025-07-22,负载,前7天,0.36613556728474
2025-07-22,负载,近7天中位数,0.15979031759652523
2025-07-22,负载,同星期中位数,0.21395840338671918
2025-07-23,负载,附件1先验,0.10272658420250683
2025-07-23,负载,前1天,0.1562563413121453
2025-07-23,负载,前7天,0.3677685329636322
2025-07-23,负载,近7天中位数,0.160523934574556
2025-07-23,负载,同星期中位数,0.21272460694715972
2025-07-24,负载,附件1先验,0.10150373421925427
2025-07-24,负载,前1天,0.1572232991248571
2025-07-24,负载,前7天,0.36823144365620236
2025-07-24,负载,近7天中位数,0.16125408902647115
2025-07-24,负载,同星期中位数,0.21178743397321514
2025-07-25,负载,附件1先验,0.10038911459106402
2025-07-25,负载,前1天,0.15788853831858013
2025-07-25,负载,前7天,0.36915357821949424
2025-07-25,负载,近7天中位数,0.16183274348304044
2025-07-25,负载,同星期中位数,0.21073602538782113
2025-07-26,负载,附件1先验,0.10194809618158292
2025-07-26,负载,前1天,0.15811390161182604
2025-07-26,负载,前7天,0.36901608751730947
2025-07-26,负载,近7天中位数,0.16222779156757985
2025-07-26,负载,同星期中位数,0.2086941231217017
2025-07-27,负载,附件1先验,0.10366892973133376
2025-07-27,负载,前1天,0.1583174493267706
2025-07-27,负载,前7天,0.3685914578783574
2025-07-27,负载,近7天中位数,0.16278528149085061
2025-07-27,负载,同星期中位数,0.20663688157268767
2025-07-28,负载,附件1先验,0.102498636929186
2025-07-28,负载,前1天,0.15940375833265572
2025-07-28,负载,前7天,0.3692574434047473
2025-07-28,负载,近7天中位数,0.1636803230103611
2025-07-28,负载,同星期中位数,0.2051598383230498
2025-07-29,负载,附件1先验,0.10129409595291396
2025-07-29,负载,前1天,0.16014916880271118
2025-07-29,负载,前7天,0.3706367069813125
2025-07-29,负载,近7天中位数,0.16427121761861263
2025-07-29,负载,同星期中位数,0.20364881064444976
2025-07-30,负载,附件1先验,0.09828950652954484
2025-07-30,负载,前1天,0.15820809570910782
2025-07-30,负载,前7天,0.376511594126476
2025-07-30,负载,近7天中位数,0.1634168019198808
2025-07-30,负载,同星期中位数,0.20357400171499063
2025-07-31,负载,附件1先验,0.09526864515353654
2025-07-31,负载,前1天,0.15281869886614008
2025-07-31,负载,前7天,0.3858434114608765
2025-07-31,负载,近7天中位数,0.16237875444399608
2025-07-31,负载,同星期中位数,0.20369049007545073
2025-08-01,负载,附件1先验,0.09247194586203886
2025-08-01,负载,前1天,0.1475579596170942
2025-08-01,负载,前7天,0.39432366214749753
2025-08-01,负载,近7天中位数,0.16113363473457887
2025-08-01,负载,同星期中位数,0.20451279763879052
2025-08-02,负载,附件1先验,0.0893114326099852
2025-08-02,负载,前1天,0.14301779064465475
2025-08-02,负载,前7天,0.4104174917825049
2025-08-02,负载,近7天中位数,0.15180157057438712
2025-08-02,负载,同星期中位数,0.20545171438846813
2025-08-03,负载,附件1先验,0.08603574113082986
2025-08-03,负载,前1天,0.13816566773122194
2025-08-03,负载,前7天,0.42600485973178687
2025-08-03,负载,近7天中位数,0.14264055223073105
2025-08-03,负载,同星期中位数,0.2071531791754303
2025-08-04,负载,附件1先验,0.08267148786604177
2025-08-04,负载,前1天,0.13182107652670988
2025-08-04,负载,前7天,0.4407382122659394
2025-08-04,负载,近7天中位数,0.1394714080338251
2025-08-04,负载,同星期中位数,0.20529781530748384
2025-08-05,负载,附件1先验,0.0792276761261089
2025-08-05,负载,前1天,0.12593210257854182
2025-08-05,负载,前7天,0.45809719951489836
2025-08-05,负载,近7天中位数,0.13344934293262892
2025-08-05,负载,同星期中位数,0.2032936788478221
2025-08-06,负载,附件1先验,0.07922439951413539
2025-08-06,负载,前1天,0.12476507632815528
2025-08-06,负载,前7天,0.4530153189483484
2025-08-06,负载,近7天中位数,0.13257399709974965
2025-08-06,负载,同星期中位数,0.21042120810961124
2025-08-07,负载,附件1先验,0.07910990106843108
2025-08-07,负载,前1天,0.12385770508245145
2025-08-07,负载,前7天,0.44806134603838565
2025-08-07,负载,近7天中位数,0.13145743361860493
2025-08-07,负载,同星期中位数,0.21751361419212698
2025-08-08,负载,附件1先验,0.07867941721038614
2025-08-08,负载,前1天,0.12235551893752138
2025-08-08,负载,前7天,0.4445764743030977
2025-08-08,负载,近7天中位数,0.1299674490801841
2025-08-08,负载,同星期中位数,0.22442114046881068
2025-08-09,负载,附件1先验,0.07766833507785395
2025-08-09,负载,前1天,0.12110275091198115
2025-08-09,负载,前7天,0.43931415957832115
2025-08-09,负载,近7天中位数,0.12869772747770347
2025-08-09,负载,同星期中位数,0.23321702695414026
2025-08-10,负载,附件1先验,0.0764370702090596
2025-08-10,负载,前1天,0.1196546436035783
2025-08-10,负载,前7天,0.43461067045562396
2025-08-10,负载,近7天中位数,0.12695167623421
2025-08-10,负载,同星期中位数,0.24234593949752817
2025-08-11,负载,附件1先验,0.0760013186528462
2025-08-11,负载,前1天,0.11798664116295693
2025-08-11,负载,前7天,0.429746273973991
2025-08-11,负载,近7天中位数,0.12564783476733385
2025-08-11,负载,同星期中位数,0.2506179314428719
2025-08-12,负载,附件1先验,0.0755473701125947
2025-08-12,负载,前1天,0.11650249516510085
2025-08-12,负载,前7天,0.4234703618193333
2025-08-12,负载,近7天中位数,0.1240362535268784
2025-08-12,负载,同星期中位数,0.26044351937609284
2025-08-13,负载,附件1先验,0.07471388217936889
2025-08-13,负载,前1天,0.11471698810449511
2025-08-13,负载,前7天,0.420744565925261
2025-08-13,负载,近7天中位数,0.12219358414747612
2025-08-13,负载,同星期中位数,0.2676309796433989
2025-08-14,负载,附件1先验,0.07404344208689023
2025-08-14,负载,前1天,0.1132150312450656
2025-08-14,负载,前7天,0.41562421611378425
2025-08-14,负载,近7天中位数,0.12069065536784768
2025-08-14,负载,同星期中位数,0.2764266551864122
2025-08-15,负载,附件1先验,0.07346091453947613
2025-08-15,负载,前1天,0.11187846047814938
2025-08-15,负载,前7天,0.41033103345673544
2025-08-15,负载,近7天中位数,0.11906077281316367
2025-08-15,负载,同星期中位数,0.28526881871247534
2025-08-16,负载,附件1先验,0.07237046233987825
2025-08-16,负载,前1天,0.11053722349387987
2025-08-16,负载,前7天,0.40405622289272036
2025-08-16,负载,近7天中位数,0.11759953314687446
2025-08-16,负载,同星期中位数,0.29543655812664704
2025-08-17,负载,附件1先验,0.07094261016432886
2025-08-17,负载,前1天,0.10869030044612187
2025-08-17,负载,前7天,0.39837940385223697
2025-08-17,负载,近7天中位数,0.11551568385760495
2025-08-17,负载,同星期中位数,0.3064720016797073
2025-08-18,负载,附件1先验,0.07031451421689153
2025-08-18,负载,前1天,0.10700002608142752
2025-08-18,负载,前7天,0.3937696261957678
2025-08-18,负载,近7天中位数,0.11392565682225084
2025-08-18,负载,同星期中位数,0.3149901766836624
2025-08-19,负载,附件1先验,0.06954215788465089
2025-08-19,负载,前1天,0.10538874126010232
2025-08-19,负载,前7天,0.3892517830443398
2025-08-19,负载,近7天中位数,0.11229353296353524
2025-08-19,负载,同星期中位数,0.3235237848473717
2025-08-20,负载,附件1先验,0.0690838423830278
2025-08-20,负载,前1天,0.10436167578042702
2025-08-20,负载,前7天,0.3836528890511414
2025-08-20,负载,近7天中位数,0.110861777038982
2025-08-20,负载,同星期中位数,0.3320398157464218
2025-08-21,负载,附件1先验,0.06863184709750231
2025-08-21,负载,前1天,0.10298863659859593
2025-08-21,负载,前7天,0.37878404191101755
2025-08-21,负载,近7天中位数,0.1094901950112088
2025-08-21,负载,同星期中位数,0.34010527938167545
2025-08-22,负载,附件1先验,0.06813843427021998
2025-08-22,负载,前1天,0.10174190118449054
2025-08-22,负载,前7天,0.37313890337215005
2025-08-22,负载,近7天中位数,0.10823115707060138
2025-08-22,负载,同星期中位数,0.3487496041025381
2025-08-23,负载,附件1先验,0.06713823347118515
2025-08-23,负载,前1天,0.10088366393845398
2025-08-23,负载,前7天,0.36802254932357237
2025-08-23,负载,近7天中位数,0.10718716618407224
2025-08-23,负载,同星期中位数,0.3567683870827163
2025-08-24,负载,附件1先验,0.06568694989083156
2025-08-24,负载,前1天,0.098950023726626
2025-08-24,负载,前7天,0.3647073144325306
2025-08-24,负载,近7天中位数,0.10523293225874285
2025-08-24,负载,同星期中位数,0.36542277969126896
2025-08-25,负载,附件1先验,0.06516583576787967
2025-08-25,负载,前1天,0.09763451808761381
2025-08-25,负载,前7天,0.35978746856514654
2025-08-25,负载,近7天中位数,0.10379606351376973
2025-08-25,负载,同星期中位数,0.37361611406559025
2025-08-26,负载,附件1先验,0.06454618263448182
2025-08-26,负载,前1天,0.09624733386990351
2025-08-26,负载,前7天,0.3554217084648567
2025-08-26,负载,近7天中位数,0.10237906608432736
2025-08-26,负载,同星期中位数,0.3814057089464306
2025-08-27,负载,附件1先验,0.06470640184611882
2025-08-27,负载,前1天,0.0962076220286557
2025-08-27,负载,前7天,0.3546600902960795
2025-08-27,负载,近7天中位数,0.1020278259017706
2025-08-27,负载,同星期中位数,0.3823980599273754
2025-08-28,负载,附件1先验,0.06505517824998731
2025-08-28,负载,前1天,0.09614135561424121
2025-08-28,负载,前7天,0.3545219100530035
2025-08-28,负载,近7天中位数,0.10195716799343323
2025-08-28,负载,同星期中位数,0.3823243880893347
2025-08-29,负载,附件1先验,0.06539609903106655
2025-08-29,负载,前1天,0.0962663019684557
2025-08-29,负载,前7天,0.3544516201284142
2025-08-29,负载,近7天中位数,0.10188032305042652
2025-08-29,负载,同星期中位数,0.38200565582163704
2025-08-30,负载,附件1先验,0.06504457612727253
2025-08-30,负载,前1天,0.09595247232484878
2025-08-30,负载,前7天,0.3531940177143211
2025-08-30,负载,近7天中位数,0.10166855495849877
2025-08-30,负载,同星期中位数,0.38414037887505886
2025-08-31,负载,附件1先验,0.06473759874122968
2025-08-31,负载,前1天,0.09585607594269802
2025-08-31,负载,前7天,0.3536560663703837
2025-08-31,负载,近7天中位数,0.10179451596599447
2025-08-31,负载,同星期中位数,0.38395574297969415
2025-09-01,负载,附件1先验,0.06524019806010585
2025-09-01,负载,前1天,0.09636358580474802
2025-09-01,负载,前7天,0.35142798067280834
2025-09-01,负载,近7天中位数,0.10180285240739084
2025-09-01,负载,同星期中位数,0.38516538305494696
2025-09-02,负载,附件1先验,0.07116155407646783
2025-09-02,负载,前1天,0.10063031268741052
2025-09-02,负载,前7天,0.3487317130221838
2025-09-02,负载,近7天中位数,0.10643757668784774
2025-09-02,负载,同星期中位数,0.37303884352609007
2025-09-03,负载,附件1先验,0.07686723735311529
2025-09-03,负载,前1天,0.1066566112788524
2025-09-03,负载,前7天,0.3471479859292765
2025-09-03,负载,近7天中位数,0.11100999932034007
2025-09-03,负载,同星期中位数,0.35831816611841566
2025-09-04,负载,附件1先验,0.08241659300575292
2025-09-04,负载,前1天,0.11195070533659199
2025-09-04,负载,前7天,0.3446307698039219
2025-09-04,负载,近7天中位数,0.11648482538989346
2025-09-04,负载,同星期中位数,0.34451710646383976
2025-09-05,负载,附件1先验,0.08830241852916465
2025-09-05,负载,前1天,0.11733369765395765
2025-09-05,负载,前7天,0.3398706749733977
2025-09-05,负载,近7天中位数,0.12202893334408882
2025-09-05,负载,同星期中位数,0.3324642754993912
2025-09-06,负载,附件1先验,0.09042097633413466
2025-09-06,负载,前1天,0.12306423324503021
2025-09-06,负载,前7天,0.33714046774025697
2025-09-06,负载,近7天中位数,0.12768117494759645
2025-09-06,负载,同星期中位数,0.32169314773298174
2025-09-07,负载,附件1先验,0.09241751475225915
2025-09-07,负载,前1天,0.12863125150904695
2025-09-07,负载,前7天,0.33260047492456507
2025-09-07,负载,近7天中位数,0.1332831260688045
2025-09-07,负载,同星期中位数,0.3130676327453244
2025-09-08,负载,附件1先验,0.09795332126328296
2025-09-08,负载,前1天,0.13337623203405216
2025-09-08,负载,前7天,0.32790216023073404
2025-09-08,负载,近7天中位数,0.13795971976464214
2025-09-08,负载,同星期中位数,0.30280856670728873
2025-09-09,负载,附件1先验,0.10146448577097729
2025-09-09,负载,前1天,0.13525226848502322
2025-09-09,负载,前7天,0.33401651780684016
2025-09-09,负载,近7天中位数,0.13975801699439788
2025-09-09,负载,同星期中位数,0.2895087109427613
2025-09-10,负载,附件1先验,0.10532150984115515
2025-09-10,负载,前1天,0.1371956606391499
2025-09-10,负载,前7天,0.3389215917739538
2025-09-10,负载,近7天中位数,0.1416017249484796
2025-09-10,负载,同星期中位数,0.27695951279726144
2025-09-11,负载,附件1先验,0.10904155084768807
2025-09-11,负载,前1天,0.1387495675500777
2025-09-11,负载,前7天,0.3433673682645994
2025-09-11,负载,近7天中位数,0.14314987921207004
2025-09-11,负载,同星期中位数,0.26569163412556485
2025-09-12,负载,附件1先验,0.1125328605590638
2025-09-12,负载,前1天,0.13985650194013105
2025-09-12,负载,前7天,0.3486539905799704
2025-09-12,负载,近7天中位数,0.14438069886996316
2025-09-12,负载,同星期中位数,0.25457594805087164
2025-09-13,负载,附件1先验,0.11113063663698886
2025-09-13,负载,前1天,0.14169131965151355
2025-09-13,负载,前7天,0.3546557855309254
2025-09-13,负载,近7天中位数,0.14623452138611756
2025-09-13,负载,同星期中位数,0.24628773679445456
2025-09-14,负载,附件1先验,0.10984906849769491
2025-09-14,负载,前1天,0.14379770776047937
2025-09-14,负载,前7天,0.3598356709780138
2025-09-14,负载,近7天中位数,0.14801825380488193
2025-09-14,负载,同星期中位数,0.23849929895893004
2025-09-15,负载,附件1先验,0.11312947662217175
2025-09-15,负载,前1天,0.14429318500821736
2025-09-15,负载,前7天,0.362976382749793
2025-09-15,负载,近7天中位数,0.14891026790690703
2025-09-15,负载,同星期中位数,0.2306906877129108
2025-09-16,负载,附件1先验,0.11643964418561542
2025-09-16,负载,前1天,0.14495385365111194
2025-09-16,负载,前7天,0.3659178555866636
2025-09-16,负载,近7天中位数,0.1495714125467083
2025-09-16,负载,同星期中位数,0.2231172340299006
2025-09-17,负载,附件1先验,0.11944257137402615
2025-09-17,负载,前1天,0.14519913202053486
2025-09-17,负载,前7天,0.3687036311196519
2025-09-17,负载,近7天中位数,0.14994512770716167
2025-09-17,负载,同星期中位数,0.21670953777862534
2025-09-18,负载,附件1先验,0.12251408641848682
2025-09-18,负载,前1天,0.14532816150716266
2025-09-18,负载,前7天,0.3721990161827381
2025-09-18,负载,近7天中位数,0.15008836965172104
2025-09-18,负载,同星期中位数,0.20987036623989147
2025-09-19,负载,附件1先验,0.12566565856029463
2025-09-19,负载,前1天,0.145410836177042
2025-09-19,负载,前7天,0.37551906615397407
2025-09-19,负载,近7天中位数,0.15020710069928925
2025-09-19,负载,同星期中位数,0.20319733840939996
2025-09-20,负载,附件1先验,0.12341305905974248
2025-09-20,负载,前1天,0.14636062266192038
2025-09-20,负载,前7天,0.38023780650968764
2025-09-20,负载,近7天中位数,0.15112036956633476
2025-09-20,负载,同星期中位数,0.1988681422023148
2025-09-21,负载,附件1先验,0.1214613956556948
2025-09-21,负载,前1天,0.147806935843945
2025-09-21,负载,前7天,0.383625118526156
2025-09-21,负载,近7天中位数,0.15231515122977735
2025-09-21,负载,同星期中位数,0.1947913987444269
2025-09-22,负载,附件1先验,0.12451654455529514
2025-09-22,负载,前1天,0.1475859447433708
2025-09-22,负载,前7天,0.3862649820614274
2025-09-22,负载,近7天中位数,0.15244942236588513
2025-09-22,负载,同星期中位数,0.18918310627402152
2025-09-23,负载,附件1先验,0.1276836906396869
2025-09-23,负载,前1天,0.1477748490508124
2025-09-23,负载,前7天,0.38713078726189815
2025-09-23,负载,近7天中位数,0.15251984605037727
2025-09-23,负载,同星期中位数,0.1848908269972253
2025-09-24,负载,附件1先验,0.13062988527493422
2025-09-24,负载,前1天,0.1476326997589191
2025-09-24,负载,前7天,0.3882628229642242
2025-09-24,负载,近7天中位数,0.1524680200843495
2025-09-24,负载,同星期中位数,0.18100657191757294
2025-09-25,负载,附件1先验,0.13392108961591878
2025-09-25,负载,前1天,0.14769163637165061
2025-09-25,负载,前7天,0.3884808956432218
2025-09-25,负载,近7天中位数,0.15244464198784227
2025-09-25,负载,同星期中位数,0.17746173638136664
2025-09-26,负载,附件1先验,0.1371770399251906
2025-09-26,负载,前1天,0.1475032611359333
2025-09-26,负载,前7天,0.38953219858809857
2025-09-26,负载,近7天中位数,0.15233935691495462
2025-09-26,负载,同星期中位数,0.1734481434358229
2025-09-27,负载,附件1先验,0.13406583588263932
2025-09-27,负载,前1天,0.1481791420288297
2025-09-27,负载,前7天,0.3943172957201549
2025-09-27,负载,近7天中位数,0.15278926859714978
2025-09-27,负载,同星期中位数,0.17064845777122623
2025-09-28,负载,附件1先验,0.13186716330827514
2025-09-28,负载,前1天,0.14939749670245966
