date,q0_kwh,active_kwh,up_kwh,down_kwh,emergency_kwh,charge_kwh,discharge_kwh,spill_kwh,storage_loss_kwh,plan_cost,up_cost,down_penalty,refund,emergency_cost,total_cost,start_soc_kwh,end_soc_kwh,forecast_plan_cost,price_mae_0,mean_actual_price
2025-05-07,61164.50674132392,61164.50674132392,0.0,0.0,1588.0587116428599,19558.480525073493,15676.630877309522,3802.869855202815,3697.695927763963,37238.47624369066,0.0,0.0,0.0,9700.456540711888,46938.93278440255,5285.953788333332,5470.107508333333,36309.909807592805,0.03488177083333333,0.7587291666666667
2025-05-08,64300.99128957966,64300.99128957966,0.0,0.0,0.0,19473.319680298355,14390.838179166663,3391.9973884479673,3546.313987937243,40624.13998992387,0.0,0.0,0.0,0.0,40624.13998992387,5470.107508333333,7006.275021527782,39423.47577951069,0.037213888888888894,0.7616590277777777
2025-05-09,30981.72093073522,30981.72093073522,0.0,0.0,0.0,15736.183061037615,12561.81102559524,19307.963045292843,2969.375086725455,13450.365054504668,0.0,0.0,0.0,0.0,13450.365054504668,7006.275021527782,7211.2719702447075,13073.57393837433,0.028846180555555562,0.5667381944444444
2025-05-10,30649.780324509036,30649.780324509036,0.0,0.0,0.0,15090.589723963849,12296.321524410714,15734.466841622567,2875.316919553131,13716.52705792791,0.0,0.0,0.0,0.0,13716.52705792791,7211.2719702447075,7130.2232502447105,13125.501649749442,0.036513715277777775,0.5753076388888889
2025-05-11,63288.883888719865,63288.883888719865,0.0,0.0,41.18071666666674,16898.140763763957,13999.628133333334,4947.472891622584,3245.328313413433,39701.44911895102,0.0,0.0,0.0,272.24827716666715,39973.69739611769,7130.2232502447105,6783.407567261905,38943.873886880836,0.036706770833333326,0.7607819444444445
2025-05-12,64242.10469620811,64242.10469620811,0.0,0.0,0.0,15663.518054159318,12519.204540476192,9166.595949191651,2957.374532135509,40287.350987417165,0.0,0.0,0.0,0.0,40287.350987417165,6783.407567261905,6970.346548809523,39325.40793257694,0.04209375,0.7517881944444444
2025-05-13,64129.16745116108,64129.16745116108,0.0,0.0,0.0,17742.391382150203,14023.965232738094,7281.52853508231,3332.457497408142,39753.646656071054,0.0,0.0,0.0,0.0,39753.646656071054,6970.346548809523,7356.315200813492,38932.47431988608,0.038676041666666675,0.7564458333333334
2025-05-14,64007.60848930041,64007.60848930041,0.0,0.0,0.0,16863.831358597876,13790.548319642858,7920.176667012055,3218.666282486772,39545.54422493222,0.0,0.0,0.0,0.0,39545.54422493222,7356.315200813492,7210.931957281745,39401.66422202794,0.0280046875,0.747551388888889
2025-05-15,63217.44210160935,63217.44210160935,0.0,0.0,0.0,18070.248845201353,14439.69615952381,6821.831132598472,3411.43556891167,39328.77201953973,0.0,0.0,0.0,0.0,39328.77201953973,7210.931957281745,7430.049074047618,38736.80758128028,0.032390277777777775,0.7527770833333334
2025-05-16,29511.836990433858,29511.836990433858,0.0,0.0,0.0,14743.000178858025,12633.017385690478,24686.34766393298,2877.968616295856,12773.249765101495,0.0,0.0,0.0,0.0,12773.249765101495,7430.049074047618,6662.063250919311,12551.332893915282,0.03528715277777778,0.5453854166666666
2025-05-17,30603.35985897567,30603.35985897567,0.0,0.0,0.0,15174.11636590241,12173.440847255952,17153.88525699588,2870.0161751742357,13319.178330270863,0.0,0.0,0.0,0.0,13319.178330270863,6662.063250919311,6792.7225943915355,13087.447427706917,0.042446354166666665,0.5734159722222222
2025-05-18,62381.016307276885,62381.016307276885,0.0,0.0,0.0,18269.880552307462,14328.52173747619,4763.489392445618,3419.0460260614345,38997.80707373549,0.0,0.0,0.0,0.0,38997.80707373549,6792.7225943915355,7315.035383161376,38480.191302701045,0.03189409722222222,0.75068125
2025-05-19,61332.01137353762,61332.01137353762,0.0,0.0,12.233166666666648,16146.782203622866,13662.534424999998,11344.780211581423,3132.737600917842,37638.62832738353,0.0,0.0,0.0,83.24669916666653,37721.875026550195,7315.035383161376,6666.545560866404,37802.29501911004,0.04215538194444445,0.7317597222222223
2025-05-20,61309.28999070399,61309.28999070399,0.0,0.0,0.0,17323.635967048784,14045.919355357142,3504.1785623456817,3293.0213028556723,37913.01610577014,0.0,0.0,0.0,0.0,37913.01610577014,6666.545560866404,6651.24086970238,37601.639084372066,0.036265451388888884,0.7565819444444445
2025-05-21,61760.405669032916,61760.405669032916,0.0,0.0,0.0,16627.363291468246,13298.03470535714,7068.461799588478,3140.2957408531734,38309.256941963686,0.0,0.0,0.0,0.0,38309.256941963686,6651.24086970238,6840.273714960322,37792.290336491445,0.03908003472222222,0.7458243055555556
2025-05-22,60478.09518524102,60478.09518524102,0.0,0.0,0.0,17010.603041299233,13691.416033571428,6342.277360846556,3222.328752304527,37187.11866018438,0.0,0.0,0.0,0.0,37187.11866018438,6840.273714960322,6937.131970383599,37252.513679024705,0.02996944444444445,0.7461930555555556
2025-05-23,29795.43421255276,29795.43421255276,0.0,0.0,0.0,15979.794782583778,12555.243281083334,19949.93382771898,2993.0065094898596,12664.22257465864,0.0,0.0,0.0,0.0,12664.22257465864,6937.131970383599,7368.676962394181,12641.462501999511,0.033238194444444445,0.5569743055555556
2025-05-24,30082.260652510726,30082.260652510726,0.0,0.0,0.0,15009.607165057314,12227.038890559525,23545.1909946796,2859.520593234568,13242.826620525686,0.0,0.0,0.0,0.0,13242.826620525686,7368.676962394181,7291.724643657408,13076.97205377027,0.03355729166666667,0.5532048611111111
2025-05-25,60498.10580093327,60498.10580093327,0.0,0.0,0.0,15808.306128240738,13176.80696904762,9321.59645840682,3044.9202760515873,37321.093154751616,0.0,0.0,0.0,0.0,37321.093154751616,7291.724643657408,6878.303526798939,37253.423744104206,0.03792934027777777,0.7379618055555555
2025-05-26,59652.824472751316,59652.824472751316,0.0,0.0,0.0,18567.10526881247,14856.751934068196,1362.6381880070464,3507.460741777713,36826.31642583032,0.0,0.0,0.0,0.0,36826.31642583032,6878.303526798939,7081.196119765499,37061.341532182305,0.035302083333333345,0.7524722222222222
2025-05-27,60949.54438745104,60949.54438745104,0.0,0.0,0.0,16182.136293859903,13227.839730071422,8604.880523662556,3087.973599393926,37630.00410055812,0.0,0.0,0.0,0.0,37630.00410055812,7081.196119765499,6947.519084160052,37625.674159008646,0.035364409722222226,0.7429215277777778
2025-05-28,60077.86519146825,60077.86519146825,0.0,0.0,0.0,17699.656916240445,14168.655161309523,4273.03933653733,3344.260709547325,37417.6573956101,0.0,0.0,0.0,0.0,37417.6573956101,6947.519084160052,7134.2601295436525,37102.21875844566,0.03639895833333335,0.7512673611111111
2025-05-29,59530.52561743827,59530.52561743827,0.0,0.0,17.817433333333497,18273.5460659171,15122.675793452381,2287.349278306888,3507.6519169753083,36958.7374992026,0.0,0.0,0.0,119.80442173333444,37078.54192093594,7134.2601295436525,6777.478485033068,36917.94387834706,0.03399722222222221,0.7595125
2025-05-30,29693.926031672763,29693.926031672763,0.0,0.0,0.0,15480.786897538208,12308.453417482142,19925.35928495003,2915.684625029615,12973.384733277348,0.0,0.0,0.0,0.0,12973.384733277348,6777.478485033068,7034.127340059524,12691.107184413548,0.03273697916666666,0.5609930555555556
2025-05-31,29725.26190291174,29725.26190291174,0.0,0.0,0.0,16095.07538824221,12814.127361309524,18055.132325979055,3033.299467858613,12668.58359309724,0.0,0.0,0.0,0.0,12668.58359309724,7034.127340059524,7281.775899133598,12878.935292684575,0.03369756944444444,0.5663548611111111
2025-06-01,61435.64899077014,61435.64899077014,0.0,0.0,10065.340822883001,12819.918284296007,12583.835480166672,40.08070952380922,2680.1957706703424,41734.98109583968,0.0,0.0,0.0,66036.73747176517,107771.71856760485,7281.775899133598,4837.662932592592,38263.548565100915,0.07366996527777778,0.8191805555555556
2025-06-02,65905.17209986772,65905.17209986772,0.0,0.0,7247.210700588774,19812.537027807168,16029.206916357141,728.245239006467,3762.276693487066,43406.63389327661,0.0,0.0,0.0,47376.79916575963,90783.43305903624,4837.662932592592,4858.7163505555545,40070.71037241472,0.06820538194444442,0.8099458333333334
2025-06-03,67694.64287449294,67694.64287449294,0.0,0.0,4743.167928245449,20137.622232833623,16115.562563428568,223.38430000000017,3804.3802858865365,44954.96101554013,0.0,0.0,0.0,30590.289168005558,75545.2501835457,4858.7163505555545,5076.3957340740735,41198.068395980285,0.058958159722222216,0.8062826388888888
2025-06-04,69464.67921471193,69464.67921471193,0.0,0.0,3557.8337775476184,19244.551853997647,15874.48297840476,7.183300000000145,3688.2866274447383,46538.0554583352,0.0,0.0,0.0,23695.587754765733,70233.64321310094,5076.3957340740735,4758.177982222223,42556.006298090615,0.0651829861111111,0.8136590277777778
2025-06-05,71919.89770708789,71919.89770708789,0.0,0.0,2812.1109737225156,20206.420031834215,16641.95677245238,18.22740476190529,3869.7483112336863,48940.669946511545,0.0,0.0,0.0,18076.850036034884,67017.51998254642,4758.177982222223,4452.892930370372,44760.28896002025,0.07217013888888887,0.8220694444444444
2025-06-06,33388.80783825573,33388.80783825573,0.0,0.0,2868.213464470601,15946.709731893001,12711.103162500003,2166.419333333336,3007.015769022634,16378.84640164411,0.0,0.0,0.0,16346.808850031739,32725.655251675853,4452.892930370372,4681.4837307407415,14665.952588974356,0.09417725694444445,0.6492826388888889
2025-06-07,34709.18061748765,34709.18061748765,0.0,0.0,1251.276549693709,17335.04761772487,13785.766400690478,1284.6627834803019,3265.256584071429,17028.966618195936,0.0,0.0,0.0,7035.769263861219,24064.735882057157,4681.4837307407415,4965.508363703703,15240.983120537008,0.08660451388888889,0.6502881944444444
2025-06-08,87251.53960180776,87251.53960180776,0.0,0.0,0.0,17067.279851146384,11405.734910714284,16405.071394708993,2974.0318640828923,59904.341071584546,0.0,0.0,0.0,0.0,59904.341071584546,4965.508363703703,7653.021440052912,56555.823620074385,0.046809027777777776,0.7970791666666667
2025-06-09,83175.11835091856,83175.11835091856,0.0,0.0,0.0,18098.289833656672,14819.79727559524,8963.91305952381,3456.4731250984714,58657.55842244629,0.0,0.0,0.0,0.0,58657.55842244629,7653.021440052912,7475.040873015872,54200.0816073778,0.06146024305555556,0.81925625
2025-06-10,83714.30008545707,83714.30008545707,0.0,0.0,0.0,18268.398008612585,14824.517692261905,8651.975535773066,3474.0084333348036,58917.65169881921,0.0,0.0,0.0,0.0,58917.65169881921,7475.040873015872,7444.912756031745,54553.89098222999,0.05832569444444444,0.8168180555555555
2025-06-11,84739.68899797913,84739.68899797913,0.0,0.0,0.0,22484.932409229863,17929.503537499997,4099.81380958261,4240.660300645209,59299.681748501665,0.0,0.0,0.0,0.0,59299.681748501665,7444.912756031745,7759.681327116406,55159.38479003007,0.0733765625,0.8316965277777778
2025-06-12,85292.21486241916,85292.21486241916,0.0,0.0,0.0,17962.64231819518,14479.365921428573,9356.54703231922,3405.0826675338044,60242.97580760448,0.0,0.0,0.0,0.0,60242.97580760448,7759.681327116406,7837.875056349207,56360.563030358295,0.06205815972222222,0.8219833333333333
2025-06-13,39632.75805501029,39632.75805501029,0.0,0.0,0.0,15942.641636236034,12908.082622142858,8252.88534091711,3028.495566083921,21205.410941064427,0.0,0.0,0.0,0.0,21205.410941064427,7837.875056349207,7843.938504358468,19642.753850361412,0.06702065972222221,0.6400291666666666
2025-06-14,39720.498036724355,39720.498036724355,0.0,0.0,0.0,15447.065660398297,12521.793705684526,10601.883332010582,2936.0169777825554,21796.915167793264,0.0,0.0,0.0,0.0,21796.915167793264,7843.938504358468,7833.1934812896825,19524.742036566553,0.05873819444444444,0.6368673611111111
2025-06-15,84683.39307796884,84683.39307796884,0.0,0.0,0.0,18736.157820171957,15045.905042261908,10366.165966725455,3545.3830089351854,59654.35007859566,0.0,0.0,0.0,0.0,59654.35007859566,7833.1934812896825,7978.063250264553,56797.77044711687,0.054200347222222216,0.8178270833333333
2025-06-16,85072.73685803203,85072.73685803203,0.0,0.0,0.0,18109.65339427542,14745.037980952378,9014.068628042329,3449.3028928666954,60774.40866559328,0.0,0.0,0.0,0.0,60774.40866559328,7978.063250264553,7893.375770720902,57193.60180474669,0.05259357638888888,0.8232416666666666
2025-06-17,85043.95899662697,85043.95899662697,0.0,0.0,0.0,19440.81757804233,16113.68330654762,7079.813508465604,3734.491014087302,59935.95147962503,0.0,0.0,0.0,0.0,59935.95147962503,7893.375770720902,7486.019028128307,56743.511747256765,0.05515,0.8286263888888888
2025-06-18,86719.34084127718,86719.34084127718,0.0,0.0,0.0,16388.89722225162,12992.674132738097,12394.726851763662,3082.520181418284,61672.78928345226,0.0,0.0,0.0,0.0,61672.78928345226,7486.019028128307,7799.721936223544,58464.47295668855,0.04407916666666666,0.82005
2025-06-19,85748.7046933556,85748.7046933556,0.0,0.0,8.31854761904799,18766.540798684597,15347.412764029763,14078.391006319811,3581.9221647606555,59753.476351955054,0.0,0.0,0.0,57.316210357145444,59810.7925623122,7799.721936223544,7636.927806117726,60220.25769626415,0.03952291666666666,0.8079104166666666
2025-06-20,38396.709041516675,38396.709041516675,0.0,0.0,0.0,15349.18250881834,12196.758575595239,12843.704258293577,2890.113648170194,20575.688373659726,0.0,0.0,0.0,0.0,20575.688373659726,7636.927806117726,7899.238091170637,20251.00020938003,0.04507222222222223,0.6213069444444445
2025-06-21,38626.20811991586,38626.20811991586,0.0,0.0,0.0,16421.75649312904,12986.027975505953,15855.739202292772,3085.067646591343,20307.378794159376,0.0,0.0,0.0,0.0,20307.378794159376,7899.238091170637,8249.898962202382,19540.897637168488,0.03529513888888889,0.6095256944444444
2025-06-22,82228.14216808495,82228.14216808495,0.0,0.0,0.0,15954.370141291882,13492.88300833333,12309.313935126396,3094.6462372773362,57912.11952831764,0.0,0.0,0.0,0.0,57912.11952831764,8249.898962202382,7616.739857883599,56429.63515970124,0.03875486111111111,0.8074916666666667
2025-06-23,82659.19605524691,82659.19605524691,0.0,0.0,0.0,16963.397295686354,13616.833220833332,12251.345980393891,3209.321198550117,57383.89126961906,0.0,0.0,0.0,0.0,57383.89126961906,7616.739857883599,7753.9827341865075,56878.015417882416,0.034024131944444445,0.8048722222222222
2025-06-24,81335.79391755526,81335.79391755526,0.0,0.0,0.0,21404.822740615815,17796.865092666667,1459.0440196061109,4117.911728802323,58472.31140298183,0.0,0.0,0.0,0.0,58472.31140298183,7753.9827341865075,7244.028653333332,57046.37542987995,0.04217638888888889,0.8405347222222223
2025-06-25,82090.7402223251,82090.7402223251,0.0,0.0,0.0,19198.464441093474,15105.722855952381,7560.577270517346,3598.2600947707233,57123.3096170554,0.0,0.0,0.0,0.0,57123.3096170554,7244.028653333332,7738.510143703703,57499.260436305805,0.03923680555555556,0.8163465277777777
2025-06-26,82107.87283581715,82107.87283581715,0.0,0.0,0.4701904761906235,18155.143773111402,14852.296649404763,11258.112069253377,3465.7695605783365,56517.69560875373,0.0,0.0,0.0,3.292979000001032,56520.98858775373,7738.510143703703,7575.58770683201,56927.875018767176,0.03955694444444444,0.8059743055555555
2025-06-27,37002.42089933032,37002.42089933032,0.0,0.0,0.0,17107.76214398148,13363.496479601188,13486.509368283365,3195.609156576058,18952.141907785794,0.0,0.0,0.0,0.0,18952.141907785794,7575.58770683201,8124.2442146362455,19125.636640831388,0.03700208333333334,0.6051201388888888
2025-06-28,37189.68259696553,37189.68259696553,0.0,0.0,0.0,17818.147309729567,14875.935727696433,12470.544898265727,3434.696478494783,18892.02230378667,0.0,0.0,0.0,0.0,18892.02230378667,8124.2442146362455,7631.759318174604,18631.460042484214,0.03780347222222222,0.6229888888888888
2025-06-29,81992.86847026748,81992.86847026748,0.0,0.0,0.0,21274.08523168724,17193.446515476193,8644.461220723106,4037.7914693327457,57179.12989618941,0.0,0.0,0.0,0.0,57179.12989618941,7631.759318174604,7674.606565052908,56030.03455345346,0.04909236111111111,0.8118270833333333
2025-06-30,81702.78396485155,81702.78396485155,0.0,0.0,1.7510238095237582,18071.326456760733,14802.134489285714,8557.659037852727,3451.8142555967083,56710.52791384452,0.0,0.0,0.0,12.161735869047263,56722.68964971357,7674.606565052908,7491.984276931217,56147.26478167184,0.04592847222222222,0.8101881944444445
2025-07-01,82657.91179633069,82657.91179633069,0.0,0.0,727.7393159047637,19540.26995990593,18441.019608928567,3419.85672792476,4003.029174760434,62553.75288727967,0.0,0.0,0.0,4835.625653019451,67389.37854029912,7491.984276931217,4588.205453148149,58437.87556766932,0.07931041666666666,0.8907618055555555
2025-07-02,82880.19200572457,82880.19200572457,0.0,0.0,829.232549714285,18322.370937007643,14972.544272309524,7454.83152407407,3495.8531239573786,61645.840578844894,0.0,0.0,0.0,6509.816161379114,68155.656740224,4588.205453148149,4442.178993888888,56397.46037717061,0.08724861111111111,0.8753215277777778
2025-07-03,82173.41642433127,82173.41642433127,0.0,0.0,2541.8189035952355,22658.347955878893,18164.10630176191,460.57474047619075,4284.068829116991,61896.454377429676,0.0,0.0,0.0,19078.265574937137,80974.71995236681,4442.178993888888,4652.351818888888,54842.76604973274,0.1038048611111111,0.9014361111111112
2025-07-04,39325.42659781776,39325.42659781776,0.0,0.0,2704.3151618095235,18123.25501069959,14829.421807333332,9855.041089594353,3460.0390352181075,22284.89077473691,0.0,0.0,0.0,10683.05872097532,32967.94949571223,4652.351818888888,4486.145987037037,19297.936320213837,0.09999375,0.6903083333333333
2025-07-05,40182.46790190035,40182.46790190035,0.0,0.0,2694.929066399762,17527.820537419164,13845.414345309526,10404.910809523808,3291.161425442975,22254.541626228194,0.0,0.0,0.0,13210.673496826741,35465.215123054935,4486.145987037037,4877.390753703702,19811.98816328815,0.08129930555555556,0.68431875
2025-07-06,79467.34168096707,79467.34168096707,0.0,0.0,4353.6358617901205,19017.30754132863,15488.93372714286,498.62217857142923,3622.72339048207,60015.59536680612,0.0,0.0,0.0,35853.41882175506,95869.01418856118,4877.390753703702,4783.041177407408,54186.88257457789,0.10673125,0.8986708333333334
2025-07-07,79738.23071608465,79738.23071608465,0.0,0.0,705.2201851190481,21319.58440102917,16930.95506866696,2645.3388021748315,4013.1756699548014,58873.63781119717,0.0,0.0,0.0,4611.596839116623,63485.234650313796,4783.041177407408,5158.494839814816,53303.05301264226,0.09219097222222222,0.8773902777777778
2025-07-08,93823.62582735156,93823.62582735156,0.0,0.0,7.311785714285634,21708.9398069077,14873.042846428569,11423.653635920047,3823.4542969606114,70531.36880436428,0.0,0.0,0.0,61.39706464285647,70592.76586900713,5158.494839814816,8170.937503333336,66901.19485314902,0.07726579861111112,0.8836034722222222
2025-07-09,89831.34002720869,89831.34002720869,0.0,0.0,0.0,18067.125389836867,14392.317382142857,12097.807002848022,3405.8589147773378,68137.50744301469,0.0,0.0,0.0,0.0,68137.50744301469,8170.937503333336,8439.88659625,67930.842216932,0.0351375,0.8791770833333333
2025-07-10,89658.68247505144,89658.68247505144,0.0,0.0,0.0,14854.86434794973,12257.801364285713,14207.996108054092,2847.4643641600524,69381.21033598339,0.0,0.0,0.0,0.0,69381.21033598339,8439.88659625,8189.485215753971,69899.72444427859,0.05789097222222222,0.8775076388888888
2025-07-11,49071.42266869621,49071.42266869621,0.0,0.0,0.0,17811.529335765725,14151.680136309522,12892.796319240002,3353.561837610964,30060.182497957667,0.0,0.0,0.0,0.0,30060.182497957667,8189.485215753971,8495.772577599206,29423.45909016235,0.05754513888888889,0.7069465277777778
2025-07-12,48684.626824950545,48684.626824950545,0.0,0.0,0.0,17293.20962889477,14341.358741863094,14648.532604585538,3322.805267540932,29381.527182640853,0.0,0.0,0.0,0.0,29381.527182640853,8495.772577599206,8124.818197089948,28573.404093785415,0.04338541666666666,0.6942819444444445
2025-07-13,90517.1422198927,90517.1422198927,0.0,0.0,0.0,15759.173384281306,12573.495182142857,18063.743617754262,2972.9723586662262,67001.63198419056,0.0,0.0,0.0,0.0,67001.63198419056,8124.818197089948,8337.524040562172,69644.8631848168,0.05881666666666666,0.8542875
2025-07-14,89167.85157623456,89167.85157623456,0.0,0.0,0.0,15710.762261890064,12815.233635714283,14464.643733392126,2994.9910746017044,66887.96297491931,0.0,0.0,0.0,0.0,66887.96297491931,8337.524040562172,8238.061592136248,67248.69997333035,0.043297222222222216,0.8722152777777779
2025-07-15,89413.20126081715,89413.20126081715,0.0,0.0,0.0,18053.637775881834,14258.349589285715,12868.862490887705,3389.624843064374,67531.07421043106,0.0,0.0,0.0,0.0,67531.07421043106,8238.061592136248,8643.72493566799,67804.93411848079,0.053684027777777775,0.8721083333333334
2025-07-16,88073.88937580063,88073.88937580063,0.0,0.0,0.0,18115.570753924156,14917.96205102976,12741.717289572904,3469.1084143957223,67027.47015142666,0.0,0.0,0.0,0.0,67027.47015142666,8643.72493566799,8372.225224166668,66418.75389926018,0.039634722222222224,0.8758020833333333
2025-07-17,87890.2414446061,87890.2414446061,0.0,0.0,0.0,19941.576230651088,15976.716898214287,11204.966045502644,3769.348389533363,66411.08487905681,0.0,0.0,0.0,0.0,66411.08487905681,8372.225224166668,8567.736167070107,66239.37594500717,0.04532013888888889,0.8748208333333333
2025-07-18,47453.73963582885,47453.73963582885,0.0,0.0,0.0,15117.670934420925,12306.864497386901,13368.685098794827,2879.1964820406374,28319.334450615657,0.0,0.0,0.0,0.0,28319.334450615657,8567.736167070107,8499.346122063494,28889.206098988685,0.04010347222222222,0.6942027777777777
2025-07-19,47976.226245433856,47976.226245433856,0.0,0.0,0.0,16261.96818025426,13384.522136642856,17915.961151822456,3113.365944319077,28573.961586409197,0.0,0.0,0.0,0.0,28573.961586409197,8499.346122063494,8263.42622135582,28359.51375138885,0.037957638888888895,0.6802993055555555
2025-07-20,87242.48841191623,87242.48841191623,0.0,0.0,0.0,18637.915392247203,14929.451214428569,11444.046017430926,3522.619451939006,65452.84657539824,0.0,0.0,0.0,0.0,65452.84657539824,8263.42622135582,8449.270947235453,64166.29028590264,0.04084861111111112,0.8676125
2025-07-21,89348.57153198117,89348.57153198117,0.0,0.0,0.0,21775.38873890358,17425.54010595238,11008.97354902998,4113.709996773956,68016.06061153016,0.0,0.0,0.0,0.0,68016.06061153016,8449.270947235453,8685.409583412697,66316.49524070499,0.0407125,0.8791791666666666
2025-07-22,87807.43015456143,87807.43015456143,0.0,0.0,0.0,19661.028622288362,16416.011367785715,10767.268283392115,3790.104125316138,66252.32542478488,0.0,0.0,0.0,0.0,66252.32542478488,8685.409583412697,8140.322712599204,65691.04794958403,0.04397777777777776,0.8751333333333333
2025-07-23,88844.61445820921,88844.61445820921,0.0,0.0,0.0,18171.33420911229,14692.595276815477,11149.328409245738,3449.64400722406,66878.70101271941,0.0,0.0,0.0,0.0,66878.70101271941,8140.322712599204,8169.417637671957,67529.08607716202,0.04453194444444444,0.8755840277777778
2025-07-24,88861.88520641564,88861.88520641564,0.0,0.0,0.0,19671.4474062904,15386.338032238094,10960.303832363332,3676.737855322162,67391.25442590163,0.0,0.0,0.0,0.0,67391.25442590163,8169.417637671957,8777.789156402117,66463.61189597851,0.04905833333333334,0.8774458333333333
2025-07-25,47227.58471704232,47227.58471704232,0.0,0.0,0.0,16793.415787845388,13958.008146714288,17886.85750924456,3230.231372863904,28030.774623911326,0.0,0.0,0.0,0.0,28030.774623911326,8777.789156402117,8382.96542466931,27581.806215030745,0.04341180555555555,0.67696875
2025-07-26,48680.3961173714,48680.3961173714,0.0,0.0,0.0,19012.526743569953,15282.061829226186,16480.839636360968,3599.2595442710162,28958.52988793092,0.0,0.0,0.0,0.0,28958.52988793092,8382.96542466931,8514.170794742065,28363.566406776557,0.04698472222222222,0.6880090277777778
2025-07-27,87318.67974326389,87318.67974326389,0.0,0.0,0.0,21129.429863087884,17021.18849622024,9525.248576396243,4004.186152555482,65819.95046967088,0.0,0.0,0.0,0.0,65819.95046967088,8514.170794742065,8618.226009054235,65018.860789466446,0.03921458333333333,0.87713125
2025-07-28,86108.17189814814,86108.17189814814,0.0,0.0,0.0,18341.728605467375,15195.36349761905,5006.929556966489,3522.54658250441,65841.01068051418,0.0,0.0,0.0,0.0,65841.01068051418,8618.226009054235,8242.04453439815,65709.11709439085,0.04007013888888889,0.8862368055555555
2025-07-29,88720.51839873867,88720.51839873867,0.0,0.0,0.0,21306.084535126392,17448.82373392857,8794.011647540861,4069.3666461713697,66909.6810497271,0.0,0.0,0.0,0.0,66909.6810497271,8242.04453439815,8029.938689424605,66064.18508335103,0.045979166666666654,0.8846277777777778
2025-07-30,88141.59875105819,88141.59875105819,0.0,0.0,0.0,18290.657588793347,14564.777582738096,10312.464695002942,3447.3743791835677,67210.59363343334,0.0,0.0,0.0,0.0,67210.59363343334,8029.938689424605,8308.444316296298,65988.9442761406,0.03720694444444445,0.8796965277777777
2025-07-31,86670.18782805702,86670.18782805702,0.0,0.0,0.0,18116.645014351845,15172.146223214284,9030.692770252794,3497.458526236772,65076.513834410005,0.0,0.0,0.0,0.0,65076.513834410005,8308.444316296298,7755.484581197091,64965.34182489472,0.03964513888888889,0.88143125
2025-08-01,45667.680131089284,45667.680131089284,0.0,0.0,0.0,15265.375582444156,12418.637965934526,21569.58284791299,2906.38622112603,27124.071809357752,0.0,0.0,0.0,0.0,27124.071809357752,7755.484581197091,7695.83597658069,26772.7626055372,0.04195208333333333,0.6663972222222223
2025-08-02,45683.90397915196,45683.90397915196,0.0,0.0,0.0,16687.40257034097,13556.795598214287,21626.272073691947,3175.050879057907,26719.39519074834,0.0,0.0,0.0,0.0,26719.39519074834,7695.83597658069,7651.392069649471,26650.58804903207,0.052538194444444436,0.6621875
2025-08-03,83608.82200978578,83608.82200978578,0.0,0.0,48.28608571428549,14674.306843562605,12875.897414494046,19019.218683098177,2898.085952633377,60936.54299723304,0.0,0.0,0.0,402.5376038464267,61339.08060107947,7651.392069649471,6551.715546084653,62522.876109471195,0.05809027777777778,0.83336875
2025-08-04,83424.59732773367,83424.59732773367,0.0,0.0,0.0,17334.06453273075,13160.769523809524,13835.647235479126,3195.7141781408,61159.66918015774,0.0,0.0,0.0,0.0,61159.66918015774,6551.715546084653,7529.296376865079,62509.70005926544,0.06145208333333333,0.8447847222222222
2025-08-05,80842.13671466784,80842.13671466784,0.0,0.0,0.0,18363.40045881834,14985.007628571428,12311.434151087595,3501.340893500882,59545.28588806266,0.0,0.0,0.0,0.0,59545.28588806266,7529.296376865079,7406.348313611109,60612.79352985856,0.05624166666666667,0.8445958333333334
2025-08-06,79141.05797295709,79141.05797295709,0.0,0.0,0.0,16863.757091225747,13777.174667857142,7940.076282921813,3217.172894440035,59398.969592611706,0.0,0.0,0.0,0.0,59398.969592611706,7406.348313611109,7275.757842539683,60336.61716489323,0.050486805555555556,0.8577486111111111
2025-08-07,78073.99864733979,78073.99864733979,0.0,0.0,0.0,19067.129380077884,15333.454632738094,10952.338650000002,3610.4301194231325,58054.113878069096,0.0,0.0,0.0,0.0,58054.113878069096,7275.757842539683,7399.0024704563475,58752.09907206514,0.05954861111111111,0.8411048611111112
2025-08-08,44425.42665900404,44425.42665900404,0.0,0.0,0.0,17106.99247480894,13743.446745434525,25286.709679629625,3237.748885862508,25838.913956017605,0.0,0.0,0.0,0.0,25838.913956017605,7399.0024704563475,7524.799313968257,25815.758307988628,0.05532986111111111,0.6379520833333333
2025-08-09,43359.41306511375,43359.41306511375,0.0,0.0,0.0,17403.067525345385,14291.82885816667,21326.24539793504,3328.2877367752794,25396.182943486216,0.0,0.0,0.0,0.0,25396.182943486216,7524.799313968257,7307.750244371695,24939.10518432954,0.044643055555555554,0.6529750000000001
2025-08-10,76271.75112674161,76271.75112674161,0.0,0.0,0.0,16846.268684729566,13101.747113690479,7222.610505702533,3140.376547771899,58044.92218439311,0.0,0.0,0.0,0.0,58044.92218439311,7307.750244371695,7911.89526763889,56592.43153611166,0.04314444444444446,0.8486909722222222
